iter	Passed	Remaining
4153	207661	292245
4154	207713	292198
4155	207752	292133
4156	207807	292089
4157	207855	292037
4158	207895	291973
4159	207941	291917
4160	207986	291860
4161	208028	291800
4162	208072	291741
4163	208122	291692
4164	208164	291630
4165	208206	291569
4166	208244	291502
4167	208288	291443
4168	208325	291375
4169	208380	291333
4170	208424	291274
4171	208467	291215
4172	208507	291151
4173	208561	291107
4174	208610	291054
4175	208649	290990
4176	208691	290929
4177	208732	290866
4178	208769	290798
4179	208809	290735
4180	208851	290673
4181	208887	290605
4182	208927	290541
4183	208969	290479
4184	209015	290423
4185	209054	290359
4186	209093	290293
4187	209131	290227
4188	209174	290167
4189	209220	290112
4190	209263	290053
4191	209301	289985
4192	209345	289927
4193	209391	289872
4194	209435	289815
4195	209475	289751
4196	209518	289691
4197	209561	289631
4198	209602	289570
4199	209640	289503
4200	209677	289435
4201	209721	289377
4202	209761	289314
4203	209805	289256
4204	209859	289211
4205	209902	289151
4206	209954	289105
4207	210019	289076
4208	210067	289023
4209	210113	288968
4210	210155	288907
4211	210200	288851
4212	210247	288797
4213	210287	288733
4214	210334	288679
4215	210374	288616
4216	210417	288556
4217	210454	288489
4218	210502	288436
4219	210553	288389
4220	210596	288329
4221	210645	288278
4222	210692	288223
4223	210731	288159
4224	210769	288093
4225	210820	288044
4226	210860	287980
4227	210910	287931
4228	210949	287866
4229	210989	287804
4230	211031	287742
4231	211080	287692
4232	211133	287646
4233	211171	287580
4234	211211	287516
4235	211251	287454
4236	211298	287399
4237	211342	287342
4238	211395	287296
4239	211444	287245
4240	211492	287192
4241	211538	287138
4242	211578	287074
4243	211621	287014
4244	211663	286954
4245	211715	286907
4246	211756	286846
4247	211797	286784
4248	211849	286736
4249	211885	286669
4250	211930	286612
4251	211970	286548
4252	212011	286487
4253	212060	286435
4254	212101	286374
4255	212142	286311
4256	212185	286253
4257	212227	286192
4258	212272	286136
4259	212315	286077
4260	212364	286026
4261	212406	285965
4262	212447	285904
4263	212483	285835
4264	212526	285777
4265	212571	285720
4266	212608	285653
4267	212660	285607
4268	212707	285553
4269	212757	285503
4270	212800	285444
4271	212848	285392
4272	212899	285344
4273	212940	285283
4274	212994	285237
4275	213037	285178
4276	213085	285127
4277	213125	285063
4278	213170	285008
4279	213213	284948
4280	213248	284878
4281	213297	284828
4282	213335	284763
4283	213377	284702
4284	213429	284655
4285	213478	284604
4286	213532	284561
4287	213582	284510
4288	213627	284454
4289	213671	284397
4290	213717	284342
4291	213757	284279
4292	213817	284243
4293	213858	284181
4294	213896	284116
4295	213941	284060
4296	213982	283998
4297	214021	283934
4298	214065	283877
4299	214109	283819
4300	214149	283756
4301	214192	283698
4302	214240	283645
4303	214282	283585
4304	214328	283530
4305	214364	283463
4306	214405	283401
4307	214451	283347
4308	214501	283297
4309	214546	283241
4310	214588	283180
4311	214660	283160
4312	214702	283100
4313	214741	283036
4314	214784	282977
4315	214830	282923
4316	214872	282863
4317	214910	282798
4318	214951	282737
4319	214994	282678
4320	215039	282621
4321	215084	282566
4322	215132	282513
4323	215177	282457
4324	215214	282390
4325	215251	282325
4326	215298	282270
4327	215339	282209
4328	215380	282148
4329	215421	282087
4330	215462	282026
4331	215504	281967
4332	215543	281902
4333	215585	281843
4334	215625	281780
4335	215666	281719
4336	215715	281668
4337	215757	281608
4338	215804	281555
4339	215844	281493
4340	215896	281446
4341	215933	281380
4342	215978	281324
4343	216021	281264
4344	216058	281199
4345	216106	281147
4346	216164	281107
4347	216211	281054
4348	216273	281021
4349	216319	280966
4350	216369	280917
4351	216412	280858
4352	216457	280803
4353	216497	280740
4354	216537	280677
4355	216582	280622
4356	216629	280569
4357	216682	280523
4358	216724	280464
4359	216773	280413
4360	216830	280372
4361	216868	280308
4362	216918	280259
4363	216968	280209
4364	217021	280163
4365	217067	280109
4366	217101	280038
4367	217147	279984
4368	217188	279924
4369	217223	279855
4370	217270	279802
4371	217325	279759
4372	217376	279711
4373	217420	279654
4374	217464	279596
4375	217506	279537
4376	217555	279486
4377	217601	279432
4378	217648	279379
4379	217696	279327
4380	217760	279296
4381	217815	279253
4382	217863	279201
4383	217905	279141
4384	217961	279100
4385	218004	279041
4386	218060	279000
4387	218112	278953
4388	218157	278897
4389	218201	278841
4390	218240	278777
4391	218275	278708
4392	218316	278648
4393	218354	278583
4394	218397	278524
4395	218438	278464
4396	218477	278401
4397	218518	278340
4398	218561	278282
4399	218612	278233
4400	218656	278177
4401	218690	278106
4402	218731	278047
4403	218783	277999
4404	218817	277930
4405	218858	277869
4406	218901	277812
4407	218944	277753
4408	218984	277691
4409	219022	277627
4410	219064	277567
4411	219108	277510
4412	219144	277443
4413	219188	277386
4414	219232	277330
4415	219272	277268
4416	219309	277202
4417	219342	277132
4418	219377	277063
4419	219420	277005
4420	219462	276946
4421	219500	276882
4422	219542	276822
4423	219587	276767
4424	219633	276712
4425	219672	276649
4426	219710	276585
4427	219750	276524
4428	219794	276468
4429	219844	276418
4430	219892	276366
4431	219935	276308
4432	219978	276251
4433	220024	276196
4434	220068	276139
4435	220113	276084
4436	220152	276021
4437	220194	275961
4438	220238	275906
4439	220278	275844
4440	220317	275781
4441	220358	275721
4442	220399	275660
4443	220437	275596
4444	220486	275545
4445	220531	275491
4446	220573	275431
4447	220617	275374
4448	220665	275323
4449	220701	275257
4450	220744	275198
4451	220786	275140
4452	220827	275079
4453	220874	275027
4454	220918	274970
4455	220950	274899
4456	220988	274834
4457	221034	274780
4458	221077	274722
4459	221121	274666
4460	221163	274607
4461	221209	274553
4462	221250	274493
4463	221298	274442
4464	221341	274384
4465	221386	274329
4466	221424	274264
4467	221462	274200
4468	221501	274138
4469	221546	274082
4470	221589	274025
4471	221632	273967
4472	221671	273905
4473	221719	273854
4474	221772	273807
4475	221813	273748
4476	221857	273691
4477	221913	273649
4478	221957	273593
4479	221999	273535
4480	222047	273483
4481	222094	273431
4482	222142	273378
4483	222186	273323
4484	222237	273275
4485	222279	273216
4486	222319	273154
4487	222362	273097
4488	222406	273041
4489	222456	272992
4490	222501	272937
4491	222547	272883
4492	222598	272835
4493	222652	272791
4494	222702	272742
4495	222751	272692
4496	222812	272657
4497	222852	272595
4498	222891	272532
4499	222938	272480
4500	222985	272427
4501	223033	272376
4502	223072	272313
4503	223115	272256
4504	223159	272199
4505	223201	272141
4506	223239	272077
4507	223283	272021
4508	223331	271970
4509	223384	271924
4510	223426	271866
4511	223466	271805
4512	223515	271755
4513	223567	271707
4514	223625	271669
4515	223666	271608
4516	223719	271564
4517	223765	271509
4518	223803	271445
4519	223843	271385
4520	223898	271342
4521	223938	271281
4522	223980	271223
4523	224023	271165
4524	224065	271106
4525	224103	271043
4526	224152	270993
4527	224190	270929
4528	224230	270868
4529	224270	270807
4530	224307	270743
4531	224344	270679
4532	224379	270611
4533	224426	270559
4534	224464	270496
4535	224508	270439
4536	224548	270378
4537	224588	270317
4538	224628	270256
4539	224662	270189
4540	224701	270127
4541	224743	270067
4542	224787	270012
4543	224831	269956
4544	224869	269892
4545	224918	269842
4546	224955	269778
4547	224995	269718
4548	225034	269655
4549	225073	269593
4550	225115	269535
4551	225156	269475
4552	225192	269410
4553	225230	269346
4554	225270	269285
4555	225310	269224
4556	225357	269173
4557	225393	269107
4558	225440	269055
4559	225485	269000
4560	225525	268939
4561	225571	268886
4562	225615	268830
4563	225658	268773
4564	225698	268712
4565	225735	268648
4566	225776	268588
4567	225818	268529
4568	225855	268466
4569	225906	268418
4570	225946	268357
4571	225993	268305
4572	226035	268247
4573	226075	268186
4574	226111	268121
4575	226156	268066
4576	226194	268003
4577	226236	267945
4578	226285	267895
4579	226322	267831
4580	226357	267765
4581	226394	267701
4582	226434	267640
4583	226478	267585
4584	226520	267525
4585	226568	267475
4586	226609	267415
4587	226647	267353
4588	226692	267298
4589	226739	267246
4590	226780	267186
4591	226819	267125
4592	226864	267070
4593	226909	267016
4594	226948	266954
4595	226992	266898
4596	227031	266837
4597	227068	266773
4598	227108	266713
4599	227146	266650
4600	227193	266597
4601	227243	266549
4602	227282	266487
4603	227322	266427
4604	227362	266366
4605	227401	266306
4606	227446	266251
4607	227495	266201
4608	227533	266139
4609	227579	266085
4610	227628	266035
4611	227678	265986
4612	227738	265950
4613	227795	265910
4614	227843	265858
4615	227905	265823
4616	227953	265773
4617	228014	265737
4618	228066	265690
4619	228113	265638
4620	228164	265590
4621	228213	265541
4622	228263	265492
4623	228301	265430
4624	228342	265370
4625	228384	265312
4626	228430	265259
4627	228483	265215
4628	228541	265175
4629	228591	265126
4630	228635	265070
4631	228676	265011
4632	228723	264959
4633	228767	264903
4634	228811	264849
4635	228857	264794
4636	228899	264737
4637	228946	264684
4638	228980	264618
4639	229027	264566
4640	229070	264509
4641	229112	264451
4642	229157	264397
4643	229197	264336
4644	229239	264279
4645	229280	264220
4646	229325	264165
4647	229364	264104
4648	229406	264046
4649	229448	263989
4650	229494	263935
4651	229536	263877
4652	229582	263825
4653	229623	263766
4654	229663	263705
4655	229714	263658
4656	229754	263599
4657	229810	263556
4658	229857	263504
4659	229909	263458
4660	229959	263409
4661	229999	263349
4662	230044	263296
4663	230091	263243
4664	230140	263194
4665	230181	263135
4666	230225	263079
4667	230267	263022
4668	230307	262961
4669	230347	262902
4670	230395	262851
4671	230435	262790
4672	230474	262730
4673	230518	262675
4674	230561	262618
4675	230616	262575
4676	230659	262518
4677	230708	262469
4678	230754	262415
4679	230792	262353
4680	230835	262296
4681	230881	262244
4682	230918	262180
4683	230966	262130
4684	231006	262070
4685	231056	262021
4686	231101	261967
4687	231145	261912
4688	231187	261854
4689	231236	261804
4690	231278	261746
4691	231321	261691
4692	231363	261633
4693	231403	261573
4694	231438	261507
4695	231488	261460
4696	231532	261404
4697	231581	261354
4698	231653	261331
4699	231716	261297
4700	231758	261239
4701	231802	261184
4702	231849	261132
4703	231891	261075
4704	231931	261015
4705	231982	260967
4706	232030	260917
4707	232069	260855
4708	232118	260806
4709	232162	260752
4710	232204	260694
4711	232240	260629
4712	232283	260572
4713	232323	260514
4714	232364	260455
4715	232403	260394
4716	232457	260350
4717	232508	260302
4718	232562	260258
4719	232625	260225
4720	232685	260187
4721	232745	260150
4722	232799	260106
4723	232851	260059
4724	232901	260012
4725	232955	259968
4726	233012	259926
4727	233052	259867
4728	233097	259813
4729	233130	259745
4730	233166	259681
4731	233211	259627
4732	233249	259566
4733	233289	259505
4734	233329	259446
4735	233369	259387
4736	233413	259332
4737	233453	259272
4738	233506	259227
4739	233558	259181
4740	233606	259130
4741	233656	259082
4742	233716	259044
4743	233760	258989
4744	233806	258936
4745	233860	258892
4746	233900	258832
4747	233955	258790
4748	234001	258737
4749	234044	258680
4750	234088	258625
4751	234133	258571
4752	234174	258513
4753	234218	258458
4754	234268	258409
4755	234319	258362
4756	234366	258310
4757	234412	258257
4758	234452	258198
4759	234499	258146
4760	234548	258096
4761	234594	258043
4762	234638	257988
4763	234691	257944
4764	234736	257890
4765	234780	257834
4766	234830	257786
4767	234885	257743
4768	234923	257682
4769	234964	257623
4770	235005	257565
4771	235052	257513
4772	235092	257453
4773	235131	257393
4774	235171	257334
4775	235218	257282
4776	235263	257229
4777	235307	257173
4778	235349	257116
4779	235396	257065
4780	235456	257027
4781	235496	256968
4782	235551	256924
4783	235605	256880
4784	235654	256831
4785	235704	256783
4786	235746	256726
4787	235790	256671
4788	235840	256622
4789	235888	256571
4790	235926	256510
4791	235980	256466
4792	236034	256421
4793	236078	256367
4794	236115	256304
4795	236157	256247
4796	236204	256195
4797	236243	256136
4798	236286	256079
4799	236329	256023
4800	236376	255972
4801	236419	255916
4802	236471	255869
4803	236512	255811
4804	236558	255758
4805	236611	255713
4806	236665	255669
4807	236709	255614
4808	236751	255557
4809	236796	255504
4810	236840	255448
4811	236884	255393
4812	236929	255339
4813	236980	255293
4814	237023	255236
4815	237065	255180
4816	237116	255132
4817	237158	255075
4818	237198	255016
4819	237237	254956
4820	237274	254893
4821	237319	254840
4822	237370	254792
4823	237415	254739
4824	237464	254690
4825	237527	254655
4826	237592	254623
4827	237643	254575
4828	237699	254533
4829	237762	254499
4830	237816	254454
4831	237871	254411
4832	237918	254360
4833	237965	254308
4834	238004	254248
4835	238045	254190
4836	238088	254135
4837	238133	254081
4838	238178	254027
4839	238224	253974
4840	238272	253924
4841	238313	253866
4842	238359	253813
4843	238394	253749
4844	238435	253691
4845	238481	253639
4846	238542	253602
4847	238596	253557
4848	238639	253501
4849	238690	253454
4850	238730	253396
4851	238771	253338
4852	238822	253291
4853	238873	253243
4854	238914	253185
4855	238958	253130
4856	239003	253076
4857	239043	253018
4858	239086	252962
4859	239128	252905
4860	239170	252848
4861	239213	252793
4862	239257	252737
4863	239301	252683
4864	239339	252622
4865	239379	252563
4866	239421	252506
4867	239461	252448
4868	239510	252398
4869	239549	252338
4870	239595	252285
4871	239641	252233
4872	239685	252179
4873	239724	252118
4874	239762	252057
4875	239801	251998
4876	239843	251941
4877	239892	251891
4878	239938	251839
4879	239977	251779
4880	240016	251719
4881	240060	251665
4882	240104	251610
4883	240142	251550
4884	240178	251486
4885	240216	251425
4886	240258	251369
4887	240302	251314
4888	240341	251255
4889	240382	251197
4890	240429	251146
4891	240475	251093
4892	240521	251041
4893	240559	250980
4894	240597	250919
4895	240638	250861
4896	240693	250818
4897	240736	250762
4898	240782	250710
4899	240837	250668
4900	240886	250618
4901	240928	250561
4902	240974	250509
4903	241017	250454
4904	241066	250404
4905	241106	250345
4906	241157	250298
4907	241209	250251
4908	241252	250197
4909	241295	250141
4910	241337	250084
4911	241384	250033
4912	241429	249979
4913	241472	249924
4914	241515	249869
4915	241556	249811
4916	241603	249760
4917	241650	249709
4918	241708	249668
4919	241746	249608
4920	241786	249549
4921	241841	249506
4922	241889	249455
4923	241928	249396
4924	241974	249343
4925	242011	249282
4926	242059	249232
4927	242100	249175
4928	242140	249116
4929	242180	249057
4930	242221	249000
4931	242263	248944
4932	242301	248883
4933	242348	248831
4934	242405	248791
4935	242449	248736
4936	242499	248688
4937	242543	248633
4938	242606	248599
4939	242652	248547
4940	242698	248494
4941	242747	248445
4942	242795	248395
4943	242839	248340
4944	242895	248298
4945	242940	248245
4946	242991	248198
4947	243032	248140
4948	243075	248085
4949	243113	248025
4950	243154	247967
4951	243199	247914
4952	243235	247851
4953	243274	247792
4954	243312	247732
4955	243351	247672
4956	243395	247618
4957	243432	247556
4958	243478	247504
4959	243524	247452
4960	243568	247398
4961	243625	247357
4962	243673	247307
4963	243717	247252
4964	243757	247194
4965	243807	247146
4966	243855	247095
4967	243894	247036
